1628373,4600,17.15,14.01,27.097,7.203,16.34,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
1628373,4600,17.15,14.01,27.097,7.203,16.34,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
1628373,4600,17.15,14.01,27.097,7.203,16.34,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1628373,4600,17.15,14.01,27.097,7.203,16.34,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1628373,4600,17.15,14.01,27.097,7.203,16.34,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
