203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
203482,7000,30.15,20.328,43.416,16.884,22.876666666666665,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
202324,6400,31.27,24.496,43.778,18.762,27.34333333333333,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
2546,6400,29.8,25.708,37.548,22.052,27.663333333333338,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1628463,3500,11.52,9.844,19.008,4.032,11.869230769230768,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
203939,4500,22.33,16.062,31.9319,12.7281,18.176666666666666,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
